id;scaped_id;category_id;name;price;description;link
208;188039;1;"Cleats Puma King Ultimate MxSG - Black
									";"
    143,99 €
";[<p>Let everyone know: a new KING has arrived in the city. This football boot deserves its name thanks to the combination of the upper made of animal-free material K-BETTER™ and the GripControl 3D structure on the inner side, providing better ball control and a touch worthy of a king. The rightful successor is here.</p>, <p>K-BETTER™: Better without leather. The K-BETTER™ upper material, not derived from animals, offers a new and improved version of the signature touch, comfort, and durability of the KING model.<br/>GripControl 3D: Ribbed structure for better ball control.<br/></p>];https://www.r-gol.com/en/cleats-puma-king-ultimate-mxsg-black,p-188039
209;196879;1;"Cleats New Balance Tekela V4 Pro Low FG - Navy blue
									";"
    188,99 €
";[<p>See the difference Tekela makes. Tekela V4 Pro Low FG football boots provide zonal support and dynamic feedback to elite-level players. The full-length elasticated knit upper with lacing and directional heel padding provides secure lockdown, bringing you closer to the ball. The lightweight nylon outsole with multi-directional conical and TPU oblique studs in the forefoot is designed specifically for hard surfaces to help you master the pitch with lightning-quick turns.</p>];https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-low-fg-navy-blue,p-196879
210;196880;1;"Cleats New Balance Tekela V4 Pro FG - Navy blue
									";"
    188,99 €
";[<p>See the difference Tekela makes. Tekela V4 Pro FG football boots provide zonal support and dynamic response to elite-level players. The full-length elasticated knit upper with no laces and directional knit heel counter provides a secure fit, bringing you closer to the ball. The lightweight nylon outsole with multi-directional conical and angled TPU studs in the forefoot is designed specifically for hard surfaces to help you master the pitch with lightning-quick turns.</p>];https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-fg-navy-blue,p-196880
211;196873;1;"Cleats New Balance Furon V7 Pro FG - Orange
									";"
    164,99 €
";[<p>Professional football boots from the Furon V7 Pro FG series are high-quality cleats designed for playing on medium-soft grass surfaces.</p>, <p>The lightweight and stretchy, yet strong and durable upper has been made using HYPOKNIT technology, which is characterized by flexibility, breathability and a snug fit to the shape of the foot.</p>, <p>FG (firm-ground) cleats will perform best on not too compact, but not too soft, medium-soft grass surfaces, providing high stability of movements and excellent grip during the game.</p>];https://www.r-gol.com/en/cleats-new-balance-furon-v7-pro-fg-orange,p-196873
212;196874;1;"New Balance Furon V7+ Pro TF - Orange
									";"
    98,99 €
";[<p>Men's turf shoes with non-slip sole, which allows for playing on frozen, icy or snow-covered surfaces, as well as on artificial or gravel surfaces.<br/>The lightweight and stretchy, yet strong and durable upper is made using HYPOKNIT technology, known for its flexibility, breathability and ability to conform to the shape of the foot.<br/>Turf shoes are characterized by good grip on surfaces, regardless of weather conditions.<br/></p>];https://www.r-gol.com/en/new-balance-furon-v7-pro-tf-orange,p-196874
213;195594;1;"Cleats New Balance Tekela V4+ Pro Low SG - White
									";"
    176,99 €
";"[""Men's cleats designed for playing on soft and wet grass surfaces."", <br/>, 'The lightweight and stretchable upper, as well as the strong and durable HYPOKNIT solution, provides flexibility, breathability, and a perfect fit to the shape of the foot.', <br/>, 'Thanks to the innovative FuelCell foam, the shoes offer a high level of cushioning. The FuelCell technology ensures maximum shock absorption without compromising speed. The non-slip outsole made of durable TPU and nylon guarantees lightness and reduces fatigue during the game.']";https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-low-sg-white,p-195594
214;195592;1;"Cleats New Balance Tekela V4+ Pro FG - White
									";"
    164,99 €
";"[""Men's football boots with a raised upper dedicated for playing on hard ground surfaces and natural fields."", <br/>, 'The lightweight and stretchable, yet strong and durable upper is made with the use of HYPOKNIT solution, which is characterized by flexibility, breathability, and adaptation to the shape of the foot.', <br/>, 'Thanks to the innovative FuelCell foam, the shoes provide a very high level of cushioning.', <br/>, 'The FuelCell technology ensures maximum shock absorption without compromising speed.', <br/>, 'The non-slip sole made of durable TPU and nylon guarantees lightness and reduces fatigue during the game.', <br/>, 'The angled studs in the front of the foot provide support during quick turns.']";https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-fg-white,p-195592
215;195593;1;"Cleats New Balance Tekela V4+ Pro Low FG - White
									";"
    164,99 €
";"[""Men's cleats designed for playing on hard ground surfaces and natural fields."", <br/>, 'The lightweight and stretchable yet strong and durable upper is made with HYPOKNIT technology, known for its flexibility, breathability, and ability to conform to the shape of the foot.', <br/>, 'The innovative FuelCell foam provides a high level of cushioning.', <br/>, 'FuelCell technology ensures maximum shock absorption without sacrificing speed.', <br/>, 'The non-slip outsole made of durable TPU and nylon guarantees lightness and reduces fatigue during play.', <br/>, 'The angled studs in the front of the foot provide support during quick turns.']";https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-low-fg-white,p-195593
216;195674;1;"Cleats New Balance Tekela V4+ Pro Low FG - White
									";"
    187,99 €
";[<p>Improved grip and intuitive fit and feel come together to help optimize every pass and strike.</p>, <p>Features:</p>, <p>-Hypoknit tree provides stretch and support, as well as precise fit</p>, <p>-3D Molded FuelCell insole provides comfort and propulsion to help you move forward</p>, <p>-Lightweight upper provides better ball contact</p>, <p>-Raised 3D details in the midfoot provide better ball interaction and additional stability</p>, <p>-Lightweight nylon outsole provides dynamic play</p>, <p>-Conical and angled studs on the rim help optimize grip and facilitate multidirectional movements</p>, <p>-FG outsole for use on hard surfaces</p>, <p>-Low-profile silhouette</p>];https://www.r-gol.com/en/cleats-new-balance-tekela-v4-pro-low-fg-white,p-195674
217;195582;1;"Cleats New Balance Furon V7+ Pro FG - White
									";"
    164,99 €
";['Professional football boots from the Furon PRO FG V7+ series.', <br/>, 'The lightweight and stretchable yet strong and durable upper is made with the use of HYPOKNIT technology, which is characterized by flexibility, breathability, and a perfect fit to the shape of the foot.', <br/>, 'The FG (firm-ground) studs are perfect for moderately firm, not too muddy, and medium-soft grass surfaces, providing high stability and excellent grip during the game.'];https://www.r-gol.com/en/cleats-new-balance-furon-v7-pro-fg-white,p-195582
218;195583;1;"Cleats New Balance Furon V7+ Pro SG - White
									";"
    164,99 €
";"[""Men's football shoes from the FURON V7+ series are sports footwear designed for professionals."", <br/>, 'The lightweight and stretchy yet strong and durable upper is made of high-quality synthetic materials and mesh.', <br/>, 'The strong and durable lacing provides the possibility of optimal fit and protects the foot during the game.', <br/>, 'The SG (soft-ground) screw-mixes are perfect for soft, muddy grass surfaces, providing high stability of movements and excellent grip in any conditions, even during intense rain.']";https://www.r-gol.com/en/cleats-new-balance-furon-v7-pro-sg-white,p-195583
219;195576;1;"Cleats New Balance 442 V2 Pro FG - White
									";"
    107,99 €
";"[""Men's New Balance cleats are a great choice for intense training on the field or a soccer match."", <br/>, 'The upper is made of high-quality natural leather and synthetic materials.', <br/>, 'The strong and durable lacing provides the possibility of optimal fitting and protects the foot during the game.', <br/>, 'The sporty and dynamic design distinguishes and emphasizes the professional craftsmanship of the footwear.', <br/>, 'The hard outer sole is made of thermoplastic polyurethane (TPU), which is characterized by resistance to abrasion, deformation, cracks, and nylon.', <br/>, ""Men's New Balance cleats will be an excellent choice for playing on natural and artificial surfaces.""]";https://www.r-gol.com/en/cleats-new-balance-442-v2-pro-fg-white,p-195576
220;195577;1;"New Balance 442 V2 Pro IN - White
									";"
    98,99 €
";"[""Men's New Balance indoor shoes dedicated for use on sports halls."", <br/>, 'The lightweight upper is made of natural leather elements and durable synthetic materials.', <br/>, 'Thanks to the innovative FuelCell foam, the shoes have a very high level of cushioning.', <br/>, 'The FuelCell technology ensures maximum shock absorption without sacrificing speed.', <br/>, 'The non-slip tread of the outer sole guarantees maximum agility and grip during indoor play.']";https://www.r-gol.com/en/new-balance-442-v2-pro-in-white,p-195577
221;196422;1;"New Balance Audazo V6 Pro IN - Yellow
									";"
    82,99 €
";[<p>Sport hall shoes from the AUDAZO V6 series are footwear designed for playing indoors.<br/>Durable and lightweight upper made of natural leather and synthetic materials is characterized by high resistance to abrasion and provides proper control and ball feel during the game.<br/>The midsole is equipped with innovative Fresh Foam foam, which is characterized by a high level of cushioning.<br/>The non-slip sole guarantees full freedom of movement, maximum agility and grip during indoor play.<br/>The handle placed at the back makes it easier to put on or carry the shoes.<br/></p>];https://www.r-gol.com/en/new-balance-audazo-v6-pro-in-yellow,p-196422
222;196760;1;"Cleats Mizuno Morelia Neo IV Beta Japan Mix - Black
									";"
    285,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present to you the match model Morelia Neo IV Beta Japan.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in any weather conditions.Mizuno Morelia Neo IV Beta Japan MIX are professional football shoes designed for playing on wet/soft natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-japan-mix-black,p-196760
223;196752;1;"Cleats Mizuno Morelia Neo III Beta Japan FG - White
									";"
    276,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a characteristic logo that is already recognized all over the world. This time we present you the match model Morelia Neo III.These shoes are made of very light and durable natural leather, which guarantees perfect fit and excellent comfort, and long round studs provide very good grip in all weather conditions. The manufacturer has equipped the sole with additional reinforcing rivets in its front part, which significantly prolongs the life of the shoes.Mizuno Morelia Neo III Beta MD are professional football shoes designed for playing on natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iii-beta-japan-fg-white,p-196752
224;196756;1;"Cleats Mizuno Morelia Neo IV Beta Japan FG - Black
									";"
    276,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a characteristic logo that is already recognized all over the world. This time we present you the match model Morelia Neo IV.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in all weather conditions. The manufacturer has equipped the sole with additional reinforcing studs in its front part, which significantly prolongs the life of the shoes.Mizuno Morelia Neo IV Beta MD are professional football shoes designed for playing on natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-japan-fg-black,p-196756
225;196842;1;"Mizuno Morelia Sala Elite IN - White
									";"
    116,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present you the Morelia Sala model. These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip. Mizuno Morelia Sala IN are professional football shoes designed for indoor play.</p>];https://www.r-gol.com/en/mizuno-morelia-sala-elite-in-white,p-196842
226;196446;1;"Mizuno Morelia Sala Pro IN - White
									";"
    76,99 €
";[<p>Mizuno is a brand with a long tradition, exceptional design and a distinctive logo that is recognized all over the world. We present the Morelia Sala IN model, which combines modern technologies with high quality craftsmanship. These shoes are made of lightweight and durable synthetic leather, providing a good fit and comfort. The sole of these shoes ensures excellent grip on indoor surfaces. Mizuno Morelia Sala IN is a semi-professional football shoe, perfect for playing in the hall, offering a great balance between quality and affordable price.<br/></p>];https://www.r-gol.com/en/mizuno-morelia-sala-pro-in-white,p-196446
227;195733;1;"Cleats Mizuno Morelia Neo IV Beta Elite Mix - White
									";"
    174,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present you the match model Morelia Neo IV Beta.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in any weather conditions.Mizuno Morelia Neo IV Beta MIX are professional football shoes designed for playing on wet/soft natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-elite-mix-white,p-195733
228;195927;1;"Cleats Mizuno Morelia Neo IV Beta Elite Mix - Black
									";"
    173,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present you the match model Morelia Neo IV Beta.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in any weather conditions.Mizuno Morelia Neo IV Beta MIX are professional football shoes designed for playing on wet/soft natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-elite-mix-black,p-195927
229;195926;1;"Cleats Mizuno Morelia Neo IV Beta Elite FG - Black
									";"
    166,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a characteristic logo that is already recognized all over the world. This time we present you the match model Morelia Neo IV.These shoes are made of very light and durable natural leather, which guarantees perfect fit and excellent comfort, and long round studs provide very good grip in all weather conditions. The manufacturer has equipped the sole with additional reinforcing rivets in its front part, which significantly prolongs the life of the shoes.Mizuno Morelia Neo IV Beta FG are professional football shoes designed for playing on natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-elite-fg-black,p-195926
230;195888;1;"Cleats Mizuno Morelia II Elite FG - White
									";"
    134,99 €
";['Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present you the match model Morelia II Elite. The Morelia II Elite football shoes offer excellent comfort combined with high quality feel and excellent grip.'];https://www.r-gol.com/en/cleats-mizuno-morelia-ii-elite-fg-white,p-195888
231;195726;1;"Cleats Mizuno Alpha Japan FG - Blue
									";"
    259,99 €
";['Achieve top speeds with Mizuno Alpha shoes, weighing only 195 grams and helping you leave your opponents behind. The cleats feature a range of technologies to improve your performance. Mizuno Enerzy foam supports cushioning, triangular studs increase grip, and the KaRVO insole allows for greater acceleration. The synthetic material conforms to the foot with Engineered Fit function. These shoes are perfect for natural turf. Show what you can do!'];https://www.r-gol.com/en/cleats-mizuno-alpha-japan-fg-blue,p-195726
232;195724;1;"Cleats Mizuno Morelia Neo IV Beta Japan FG - White
									";"
    286,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a characteristic logo that is already recognized all over the world. This time we present you the match model Morelia Neo IV.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in all weather conditions. The manufacturer has equipped the sole with additional reinforcing studs in its front part, which significantly prolongs the life of the shoes.Mizuno Morelia Neo IV Beta MD are professional football shoes designed for playing on natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-japan-fg-white,p-195724
233;195734;1;"Cleats Mizuno Morelia Neo IV Beta Japan Mix - White
									";"
    284,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and characteristic logo, which is already recognizable all over the world. This time we present to you the match model Morelia Neo IV Beta Japan.These shoes are made of very light and durable natural leather, which guarantees perfect fit to the foot and excellent comfort, and long round studs provide very good grip in any weather conditions.Mizuno Morelia Neo IV Beta Japan MIX are professional football shoes designed for playing on wet/soft natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-japan-mix-white,p-195734
234;195727;1;"Cleats Mizuno Alpha Japan Mix - Blue
									";"
    269,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a distinctive logo that is recognized all over the world. This time we present to you the match model Alpha Japan. These shoes are made of very light and durable natural leather, which guarantees a perfect fit to the foot and outstanding comfort, while the long round studs provide excellent grip in all weather conditions. Mizuno Morelia Neo IV Beta Japan MIX are professional football shoes designed for playing on wet/muddy natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-alpha-japan-mix-blue,p-195727
235;195732;1;"Cleats Mizuno Morelia Neo IV Beta Elite FG - White
									";"
    167,99 €
";[<p>Mizuno is a brand with a long tradition, unique design and a characteristic logo that is already recognized all over the world. This time we present you the match model Morelia Neo IV.These shoes are made of very light and durable natural leather, which guarantees perfect fit and excellent comfort, and long round studs provide very good grip in all weather conditions. The manufacturer has equipped the sole with additional reinforcing rivets in its front part, which significantly prolongs the life of the shoes.Mizuno Morelia Neo IV Beta FG are professional football shoes designed for playing on natural grass.</p>];https://www.r-gol.com/en/cleats-mizuno-morelia-neo-iv-beta-elite-fg-white,p-195732
236;190247;1;"Cleats adidas Predator Elite FT FG - Blue
									";"
    196,99 €
";['When you have a goal in sight, adidas Predator turns pressure into full precision. The HybridTouch 2.0 flexible upper in these Elite football boots features grippy Strikeskin elements and a fold-over tongue for precise shots. The adidas PRIMEKNIT collar locks in your foot, while the Controlframe 2.0 outsole provides stability on soft surfaces.', <br/>, <br/>, 'By using recycled materials, adidas is once again utilizing materials that have already been created, helping to reduce waste. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a minimum content of 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ft-fg-blue,p-190247
237;190244;1;"Cleats adidas Predator Elite FT SG - Blue
									";"
    196,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. The flexible HybridTouch 2.0 upper in these Elite football boots features grippy Strikeskin elements and a fold-over tongue, making precise shots easier. The adidas PRIMEKNIT collar locks in your foot, while the Controlframe 2.0 outsole provides stability on soft surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ft-sg-blue,p-190244
238;190234;1;"Cleats adidas Predator Elite LL AG - Blue
									";"
    189,99 €
";['Top corner. Bottom corner. Every corner. The adidas Predator Accuracy football boots are designed for pinpoint accuracy and give you the confidence to hit the back of the net. The trick is in the choice. These turf football boots have a soft HybridTouch upper with rubberised High Definition Grip elements for excellent ball control without compromising on the flexibility of the forefoot. The Power Facet on the split outsole adds energy to every kick.', <br/>, <br/>, 'The upper is made from a series of recycled materials and contains at least 50% recycled materials. This product is just one of the solutions that will help put an end to plastic waste.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-ag-blue,p-190234
239;190232;1;"Cleats adidas Predator Elite LL SG - Blue
									";"
    162,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber fins Strikeskin, strategically placed on the laceless HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on soft surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-sg-blue,p-190232
240;190214;1;"Cleats adidas Predator Elite SG - Blue
									";"
    156,99 €
";['When you have a goal in sight, adidas Predator turns pressure into precision. Rubber fins Strikeskin, strategically placed on the HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on soft surfaces.', <br/>, <br/>, 'By using recycled materials, adidas is once again utilizing materials that have already been created, helping to reduce waste. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a minimum content of 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-sg-blue,p-190214
241;190212;1;"Cleats adidas Predator Elite 2G/3G AG - Blue
									";"
    156,99 €
";['Top corner. Bottom corner. Every corner. The adidas Predator Accuracy football boots are designed for pinpoint accuracy and give you the confidence to hit the back of the net. The trick is in the choice. These turf football boots have a soft HybridTouch upper with rubberised High Definition Grip elements for excellent ball control without compromising on the flexibility of the forefoot. The Power Facet on the split outsole adds energy to every kick.', <br/>, <br/>, 'The upper is made from a series of recycled materials and contains at least 50% recycled materials. This product is just one of the solutions that will help put an end to plastic waste.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-2g-3g-ag-blue,p-190212
242;190235;1;"Cleats adidas Predator Elite LL FG - Blue
									";"
    135,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber fins Strikeskin, strategically placed on the laceless HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on natural surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-fg-blue,p-190235
243;190219;1;"Cleats adidas Predator Elite FG - Blue
									";"
    130,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber Strikeskin elements, strategically placed on the flexible HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on natural surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-fg-blue,p-190219
244;190215;1;"Cleats adidas Predator Elite AG - Blue
									";"
    130,99 €
";['When you have a clear shot at scoring a goal, adidas Predator turns pressure into pinpoint precision. The rubber fins of Strikeskin, strategically placed on the flexible HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the specialized outsole provides dominance on artificial turf.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on dwindling resources. This also reduces the carbon footprint of adidas products.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ag-blue,p-190215
245;189638;1;"adidas Predator Elite IN - Blue
									";"
    84,99 €
";[<p>When you have a view to score a goal, adidas Predator turns pressure into full precision. The breathable mesh upper of these Elite football boots has a suede toe cap that protects against abrasions. The low-profile Lightstrike midsole from the bottom and the grippy rubber outsole provide dominance on flat indoor surfaces.<br/><br/>By using materials from recycling, adidas once again utilizes materials that have already been created, which helps reduce the amount of waste generated. Choosing renewable materials means less dependence on shrinking resources. adidas products are made from a blend of materials from recycling and renewable sources, with a total content of at least 20%.<br/></p>];https://www.r-gol.com/en/adidas-predator-elite-in-blue,p-189638
246;189639;1;"adidas Predator Elite TF - Blue
									";"
    70,99 €
";"[""When you have a clear shot at scoring a goal, adidas Predator turns pressure into pinpoint precision. The rubber fins of Strikeskin, strategically placed on the flexible HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The low-profile Lightstrike midsole and rubber outsole with studs make sure you're always ready to strike on artificial turf."", <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.']";https://www.r-gol.com/en/adidas-predator-elite-tf-blue,p-189639
247;190240;1;"Cleats adidas F50 Elite Messi FG - Gold
									";"
    162,99 €
";"['Speed F50, Messi style. In 2024, the adidas Lionel Messi football boot line was created to further adapt to his preferences. The HybridTouch flexible upper of these F50 Elite boots features a ""burrito"" construction tongue for a wider cut and comfortable fit. The Speedframe 360 outsole supports agility on natural surfaces. ', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.']";https://www.r-gol.com/en/cleats-adidas-f50-elite-messi-fg-gold,p-190240
248;190252;1;"Cleats adidas F50+ FG - White
									";"
    210,99 €
";"['Release the speed with adidas F50. Designed to unleash the full potential of your acceleration, movement and speed. These adidas football shoes will add F50 style to your game with the Sprintframe 360+ outsole featuring a dual plate in the forefoot and Lightstrike Pro insert. The Fibertouch upper has a Compression Fit Tunnel tongue that locks in your foot and a Sprintweb 3D texture for quick dribbling. ', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products. ', <iframe src=""https://files.r-gol.com/LP/adidas/IF1276/IF1276/index.html"" style=""display:block;width:120vw;height:95vh;margin:0;padding:0;border:none;box-sizing:border-box;max-width:100%;-ms-overflow-style:none;scrollbar-width:none;""></iframe>]";https://www.r-gol.com/en/cleats-adidas-f50-fg-white,p-190252
249;190236;1;"Cleats adidas F50 Elite LL FG - White
									";"
    189,99 €
";"['Release the speed with adidas F50. Designed for full utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight Elite football boots features an adidas PRIMEKNIT collar that locks in the foot, and a 3D Sprintweb texture that literally ""sticks"" the ball to the foot. The elastic Sprintframe 360 outsole adds energy when accelerating on natural surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.', <br/>, <iframe src=""https://files.r-gol.com/LP/adidas/IF8819/index.html"" style=""display:block;width:120vw;height:95vh;margin:0;padding:0;border:none;box-sizing:border-box;max-width:100%;-ms-overflow-style:none;scrollbar-width:none;""></iframe>]";https://www.r-gol.com/en/cleats-adidas-f50-elite-ll-fg-white,p-190236
250;190231;1;"Cleats adidas F50 Elite LL SG - White
									";"
    189,99 €
";"['Release the speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight Elite football boots features an adidas PRIMEKNIT collar that locks in the foot, and a 3D Sprintweb texture that literally ""sticks"" the ball to the foot. The flexible Sprintframe 360 outsole adds energy when accelerating on soft surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.']";https://www.r-gol.com/en/cleats-adidas-f50-elite-ll-sg-white,p-190231
251;190216;1;"Cleats adidas F50 Elite FG - White
									";"
    183,99 €
";"['Be a part of the revival of the iconic model. F50 are coming back from the future to unlock the speed that changes the game. The Fibertouch thin upper of these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks in the foot, as well as a 3D Sprintweb texture that keeps the ball close to the foot. The elastic Sprintframe 360 outsole adds energy as you accelerate on natural surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.', <br/>, <iframe src=""https://files.r-gol.com/LP/adidas/IF8818/index.html"" style=""display:block;width:120vw;height:95vh;margin:0;padding:0;border:none;box-sizing:border-box;max-width:100%;-ms-overflow-style:none;scrollbar-width:none;""></iframe>]";https://www.r-gol.com/en/cleats-adidas-f50-elite-fg-white,p-190216
252;190209;1;"Cleats adidas F50 Elite AG - White
									";"
    183,99 €
";['Release the speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks in the foot, as well as a 3D Sprintweb texture that keeps the ball close to the foot. The Traxionframe outsole adds power when accelerating on 4G and 5G artificial turf.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.'];https://www.r-gol.com/en/cleats-adidas-f50-elite-ag-white,p-190209
253;190208;1;"Cleats adidas F50 Elite SG - White
									";"
    156,99 €
";['Release the speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks in the foot, as well as a 3D Sprintweb texture that grips the foot. The flexible Sprintframe 360 outsole adds energy when accelerating on soft surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.'];https://www.r-gol.com/en/cleats-adidas-f50-elite-sg-white,p-190208
